account_id,month,base_prob,residual_corrected_prob,baseline_pd_threshold,inflated_review_queue,arbc_review_queue,default_next_3m,balance,utilization,payment_to_balance_ratio,bureau_stress_score
3869,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,3260.32,0.1942,0.3419,0.1471
3870,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,9733.98,0.7557,0.2254,0.4063
3871,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,2828.62,0.4471,0.2161,0.318
3872,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,5097.79,0.7706,0.2454,0.4995
3873,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,5006.03,0.468,0.3134,0.7202
3874,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,1523.82,0.5266,0.3204,0.2483
3875,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,16828.94,0.8269,0.2028,0.4519
3876,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,2975.01,0.3193,0.2533,0.1418
3877,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,3138.18,0.6423,0.2701,0.2825
3878,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,11675.37,0.3674,0.2838,0.1671
3879,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,8387.92,0.943,0.1965,0.4787
3880,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,9071.38,0.4704,0.254,0.3106
3881,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,11146.8,0.664,0.2317,0.3005
3882,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,6789.63,0.4398,0.2794,0.1843
3883,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,6670.22,0.7586,0.2554,0.4281
3884,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,5481.37,0.3841,0.1951,0.1648
3885,2025-12,0.943524096385542,0.943524096385542,True,True,True,1,4184.93,0.4546,0.2277,0.3739
3886,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,1470.78,0.4309,0.2976,0.3316
3887,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,15118.39,0.6836,0.1748,0.3851
3888,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,31133.03,0.7452,0.2433,0.3416
3889,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,4374.41,0.1176,0.3294,0.008
3890,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,3305.04,0.6147,0.2722,0.3518
3891,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,1761.43,0.6887,0.2091,0.753
3892,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,10663.69,0.7215,0.2132,0.3269
3893,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,5207.59,0.271,0.2871,0.0451
3894,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,7308.73,0.5455,0.2898,0.3442
3895,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,21464.93,0.6039,0.2829,0.5003
3896,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,10180.72,0.6923,0.2398,0.1899
3897,2025-12,0.9377969762419006,0.9377969762419006,True,True,True,1,2570.61,0.7668,0.3172,0.4788
3898,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,5781.87,0.4029,0.3176,0.4503
3899,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,2328.3,0.6709,0.1207,0.4432
3900,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,3770.78,0.7152,0.1718,0.5632
3901,2025-12,0.9330091842247432,0.9330091842247432,True,True,True,1,527.11,1.1829,0.1725,0.5619
3902,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,2132.79,0.1832,0.3264,0.1505
3903,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,10551.97,0.6394,0.1889,0.28
3904,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,2821.07,0.1013,0.2691,0.0659
3905,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,17842.58,0.9767,0.2217,0.5928
3906,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,6075.29,0.2989,0.3686,0.0433
3907,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,6659.96,0.2856,0.25,0.1722
3908,2025-12,0.943524096385542,0.943524096385542,True,True,True,1,3460.18,0.4032,0.334,0.0756
3909,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,7712.53,0.5278,0.1658,0.3599
3910,2025-12,0.9393939393939394,0.9393939393939394,True,True,True,1,1372.65,0.26,0.316,0.2546
3911,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,15415.27,0.4937,0.2453,0.2727
3912,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,18181.0,0.5071,0.1781,0.2144
3913,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,19599.19,0.4405,0.3375,0.2775
3914,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,5880.94,0.7204,0.2439,0.7784
3915,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,4210.47,0.6172,0.2577,0.8408
3916,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,13463.11,1.1904,0.0978,0.6215
3917,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,9585.53,0.739,0.1934,0.5669
3918,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,6933.07,0.6196,0.2605,0.3572
3919,2025-12,0.9393939393939394,0.9393939393939394,True,True,True,1,3342.83,0.9098,0.1445,0.728
3920,2025-12,0.9377969762419006,0.9377969762419006,True,True,True,1,300.53,0.3972,0.2398,0.3151
3921,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,2003.71,0.4589,0.2586,0.1774
3922,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,20724.35,0.6117,0.2701,0.1889
3923,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,7953.2,0.5434,0.2978,0.2902
3924,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,8711.5,0.3686,0.3206,0.1235
3925,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,3629.37,0.5402,0.2086,0.4423
3926,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,9963.36,0.7272,0.2117,0.3536
3927,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,13101.56,0.4395,0.2554,0.365
3928,2025-12,0.0636215334420881,0.0636215334420881,True,True,True,0,22902.99,0.6374,0.2592,0.2789
3929,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,9252.02,1.0881,0.1398,0.6649
3930,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,9732.95,0.4841,0.2567,0.2576
3931,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,10438.26,0.4356,0.2198,0.4418
3932,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,3792.21,0.254,0.198,0.1612
3933,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,5856.22,0.3802,0.2507,0.2409
3934,2025-12,0.9330091842247432,0.9330091842247432,True,True,True,1,1831.33,1.1716,0.1869,1.0217
3935,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,2394.88,0.1152,0.3097,0.0683
3936,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,4255.61,0.632,0.2196,0.3688
3937,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,4733.62,0.5145,0.3339,0.3292
3938,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,7302.36,0.6004,0.2168,0.2649
3939,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,16846.79,0.8736,0.2637,0.507
3940,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,922.11,0.4239,0.251,0.3712
3941,2025-12,0.9330091842247432,0.9330091842247432,True,True,True,1,529.08,1.1782,0.1327,0.4172
3942,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,3265.21,0.5308,0.2501,0.3755
3943,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,2700.05,0.6347,0.1798,0.3495
3944,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,2758.62,0.3186,0.2328,0.0698
3945,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,2604.9,0.5416,0.2295,0.2162
3946,2025-12,0.0008459827902929,0.0008459827902929,False,True,False,0,12464.01,0.824,0.2403,0.533
3947,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,3745.7,0.9524,0.1361,0.5153
3948,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,1851.03,0.5119,0.2668,0.1607
3949,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,12328.26,0.525,0.2054,0.3576
3950,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,9396.3,0.9124,0.1948,0.5337
3951,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,3802.0,0.5148,0.2655,0.6984
3952,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,15846.8,0.8714,0.2541,0.4112
3953,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,6719.93,0.4925,0.2183,0.2599
3954,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,11003.34,0.5873,0.217,0.6507
3955,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,3322.58,0.633,0.201,0.315
3956,2025-12,0.9393939393939394,0.9393939393939394,True,True,True,1,2142.74,0.6117,0.2423,0.4688
3957,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,12959.96,0.6437,0.3348,0.3977
3958,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,4002.65,0.142,0.3457,0.0805
3959,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,3224.74,0.893,0.2111,0.447
3960,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,3017.96,0.4784,0.2396,0.3752
3961,2025-12,0.9377969762419006,0.9377969762419006,True,True,True,1,1462.36,1.0789,0.2283,0.6836
3962,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,1184.26,0.6027,0.2051,0.4034
3963,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,13852.51,0.6952,0.1944,0.3667
3964,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,4620.02,0.4307,0.2684,0.3266
3965,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,4895.97,0.4854,0.2224,0.2711
3966,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,3707.81,0.9448,0.2407,0.5296
3967,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,9325.6,0.5938,0.3117,0.2167
3968,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,6112.72,0.8611,0.1745,0.4954
3969,2025-12,0.9377969762419006,0.9377969762419006,True,True,True,1,2225.5,1.0635,0.1828,0.9006
3970,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,2716.54,0.9955,0.2133,0.994
3971,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,37801.15,0.7261,0.2025,0.6067
3972,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,1089.53,0.5677,0.2138,0.2901
3973,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,4477.8,0.298,0.3275,0.0985
3974,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,3866.35,0.4965,0.2874,0.2287
3975,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,6797.04,0.9839,0.2359,0.5022
3976,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,1026.37,0.2087,0.2134,0.114
3977,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,5796.44,0.8642,0.1744,0.5001
3978,2025-12,0.9330091842247432,0.9330091842247432,True,True,True,1,336.12,1.0646,0.1501,0.6097
3979,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,2400.95,0.1809,0.2883,0.1232
3980,2025-12,0.9393939393939394,0.9393939393939394,True,True,True,1,3822.04,0.4214,0.2087,0.3069
3981,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,2132.1,0.6655,0.1537,0.3628
3982,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,1029.35,0.0886,0.2755,0.0417
3983,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,9058.5,0.7075,0.2536,0.5102
3984,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,8015.87,0.6146,0.208,0.4109
3985,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,6849.35,0.8196,0.1611,0.7342
3986,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,3598.92,1.0234,0.2213,0.5902
3987,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,3378.88,0.4406,0.2755,0.1947
3988,2025-12,0.0015204977018431,0.0015204977018431,False,True,False,0,6625.17,0.6828,0.1589,0.6259
3989,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,30536.18,0.6892,0.3095,0.7194
3990,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,2424.5,0.1165,0.3528,0.0
3991,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,10383.39,0.3227,0.3187,0.5541
3992,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,8313.01,0.8647,0.2139,0.5707
3993,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,4569.0,0.9835,0.178,0.497
3994,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,3744.32,0.363,0.2615,0.2661
3995,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,9814.09,0.8527,0.1842,0.3614
3996,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,1022.51,0.4561,0.1398,0.58
3997,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,4288.91,0.6639,0.2071,0.355
3998,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,8443.18,0.4644,0.2539,0.1969
3999,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,2553.62,0.6406,0.1922,0.742
4000,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,4117.81,0.5208,0.2005,0.2449
4001,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,5948.37,0.3579,0.2547,0.2582
4002,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,1608.06,0.245,0.19,0.0755
4003,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,369.9,0.01,0.3765,0.0769
4004,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,2533.81,0.4904,0.33,0.5571
4005,2025-12,0.0015204977018431,0.0015204977018431,False,True,False,0,10756.09,0.9091,0.2149,0.6166
4006,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,2905.2,0.3706,0.1842,0.2968
4007,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,1392.87,0.1819,0.281,0.0417
4008,2025-12,0.9330091842247432,0.9330091842247432,True,True,True,1,1027.26,0.6967,0.1974,0.3497
4009,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,558.49,0.4335,0.2124,0.3118
4010,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,10886.41,0.5839,0.2186,0.3841
4011,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,10049.62,0.9794,0.2002,0.5024
4012,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,1539.35,0.6208,0.2641,0.3224
4013,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,24479.07,0.4033,0.2124,0.191
4014,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,1109.27,0.4815,0.156,0.3297
4015,2025-12,0.9393939393939394,0.9393939393939394,True,True,True,1,3385.7,0.8042,0.1775,0.3696
4016,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,6524.38,0.3573,0.2561,0.3287
4017,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,2986.28,0.3096,0.3074,0.2799
4018,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,9555.36,0.7196,0.2082,0.4318
4019,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,894.29,0.4419,0.2116,0.3867
4020,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,11516.8,0.5737,0.3017,0.2364
4021,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,11156.96,0.6392,0.2479,0.3314
4022,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,4210.68,0.7769,0.1666,0.7531
4023,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,4240.44,0.4796,0.2321,0.2705
4024,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,9470.62,0.4441,0.2404,0.2398
4025,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,3127.63,0.31,0.2679,0.2219
4026,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,10619.0,0.5214,0.2433,0.2327
4027,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,2563.66,0.2752,0.2526,0.5652
4028,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,8630.78,0.362,0.3544,0.1229
4029,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,3687.53,0.3493,0.2796,0.3828
4030,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,4309.53,0.1191,0.3101,0.0
4031,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,4784.77,0.3359,0.3535,0.3144
4032,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,3578.82,0.5361,0.2916,0.2626
4033,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,8068.83,0.5216,0.2989,0.341
4034,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,9090.35,0.4366,0.2802,0.3009
4035,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,2669.56,0.8417,0.1884,0.3753
4036,2025-12,0.9377969762419006,0.9377969762419006,True,True,True,1,366.44,0.3663,0.1905,0.2496
4037,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,5243.9,0.7296,0.1731,0.7432
4038,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,19273.19,0.4995,0.2377,0.3481
4039,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,8085.56,0.8159,0.2335,0.7203
4040,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,17129.82,0.6841,0.2334,0.3758
4041,2025-12,0.088055797733217,0.088055797733217,True,True,True,0,2274.59,0.5849,0.2322,0.3287
4042,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,8046.64,0.5975,0.208,0.3762
4043,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,3882.78,0.7786,0.1288,0.4997
4044,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,6794.44,0.3518,0.3643,0.3695
4045,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,14636.15,0.7708,0.1829,0.2736
4046,2025-12,0.7777777777777778,0.7777777777777778,True,True,True,1,2833.53,0.6934,0.2426,0.3893
4047,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,8115.8,0.5858,0.2177,0.4682
4048,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,5679.39,0.7597,0.2022,0.4822
4049,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,7016.47,0.9143,0.2005,0.6644
4050,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,3686.45,0.3061,0.2833,0.3311
4051,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,0.0,0.01,0.2389,0.1628
4052,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,9726.69,0.3916,0.2323,0.2995
4053,2025-12,0.0015204977018431,0.0015204977018431,False,True,False,0,12010.02,0.8276,0.1892,0.5019
4054,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,4581.32,0.6745,0.2746,0.5257
4055,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,38200.7,0.8697,0.2496,0.2843
4056,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,627.59,0.0366,0.29,0.4397
4057,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,2448.08,0.5201,0.2049,0.1918
4058,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,11544.48,0.4539,0.2391,0.6051
4059,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,5304.17,0.4544,0.2918,0.0395
4060,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,7780.08,0.4294,0.2852,0.2831
4061,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,19259.61,0.7059,0.2534,0.2852
4062,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,7370.81,0.4653,0.2724,0.1728
4063,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,3085.8,0.9671,0.1308,0.631
4064,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,3651.27,0.2246,0.3497,0.1672
4065,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,2856.7,0.618,0.1936,0.7262
4066,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,13070.19,0.7614,0.2436,0.4002
4067,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,2928.04,0.3328,0.3759,0.2385
4068,2025-12,0.0015204977018431,0.0015204977018431,False,True,False,0,12250.09,1.259,0.1687,0.8301
4069,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,2427.74,0.1198,0.3845,0.3112
4070,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,4866.11,0.5706,0.2781,0.452
4071,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,9438.28,0.6379,0.2978,0.4995
4072,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,4540.25,0.4196,0.2227,0.3638
4073,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,2323.32,0.4565,0.2064,0.2158
4074,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,2058.13,0.4374,0.3174,0.2157
4075,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,2832.37,0.7944,0.2512,0.4301
4076,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,8738.57,1.1062,0.1833,0.8542
4077,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,9875.59,0.4491,0.2055,0.366
4078,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,18332.11,0.6845,0.1398,0.4456
4079,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,1676.93,0.8503,0.1837,0.82
4080,2025-12,0.0847769996314043,0.0847769996314043,True,True,True,0,6034.72,0.5429,0.2522,0.6632
4081,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,13752.91,0.8168,0.1222,0.3945
4082,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,9263.39,0.7347,0.1477,0.7501
4083,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,15235.51,0.8317,0.197,0.3088
4084,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,3148.61,0.55,0.2663,0.27
4085,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,10659.13,0.483,0.2593,0.1555
4086,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,8918.52,0.4134,0.2006,0.3341
4087,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,6312.03,0.3312,0.2431,0.2769
4088,2025-12,0.0015204977018431,0.0015204977018431,False,True,False,0,12013.23,1.0096,0.2489,0.647
4089,2025-12,0.9330091842247432,0.9330091842247432,True,True,True,1,291.14,1.0371,0.1868,0.742
4090,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,876.21,0.4972,0.2928,0.3348
4091,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,2615.03,0.7473,0.1528,0.4878
4092,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,11836.53,0.5706,0.2283,0.2438
4093,2025-12,0.0636215334420881,0.0636215334420881,True,True,True,1,17678.58,0.6686,0.2909,0.3098
4094,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,3671.64,0.6161,0.2035,0.3539
4095,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,2563.62,0.4961,0.3009,0.2061
4096,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,3772.97,0.3991,0.2936,0.2218
4097,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,18000.49,0.6722,0.338,0.302
4098,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,1403.54,0.1509,0.3189,0.1418
4099,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,5516.37,0.6446,0.1899,0.2242
4100,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,23607.84,0.5202,0.2217,0.5834
4101,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,7006.59,0.7466,0.1667,0.411
4102,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,6730.41,0.5697,0.2054,0.2843
4103,2025-12,0.0847769996314043,0.0847769996314043,True,True,True,0,6333.87,0.5156,0.2071,0.3952
4104,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,3005.57,0.3598,0.2838,0.3034
4105,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,6778.76,0.3066,0.2802,0.0286
4106,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,2922.43,0.9464,0.1752,0.4697
4107,2025-12,0.0847769996314043,0.0847769996314043,True,True,True,0,6079.36,0.6314,0.2989,0.3193
4108,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,11129.36,0.6037,0.3112,0.0779
4109,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,12381.61,0.3294,0.4131,0.0429
4110,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,3635.43,0.3683,0.2334,0.1489
4111,2025-12,0.9377969762419006,0.9377969762419006,True,True,True,1,1356.03,0.6085,0.2163,0.2571
4112,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,5644.03,0.4392,0.2908,0.2255
4113,2025-12,0.0015204977018431,0.0015204977018431,False,True,False,0,23910.32,0.8322,0.167,0.3483
4114,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,1168.91,0.2535,0.2935,0.2592
4115,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,9012.26,0.6155,0.266,0.4261
4116,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,2512.23,0.3539,0.2464,0.1595
4117,2025-12,0.9393939393939394,0.9393939393939394,True,True,True,1,934.15,0.3367,0.2707,0.2666
4118,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,43116.56,0.874,0.2138,0.4947
4119,2025-12,0.0015253348586681,0.0015253348586681,False,True,False,0,7338.66,0.8834,0.1846,0.4883
4120,2025-12,0.0015204977018431,0.0015204977018431,False,True,False,0,17217.27,0.8662,0.1826,0.3855
4121,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,16137.0,0.7075,0.1995,0.328
4122,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,233.69,0.0989,0.2903,0.1098
4123,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,9985.53,0.566,0.3008,0.3634
4124,2025-12,0.0015253348586681,0.0015253348586681,False,False,False,0,7805.73,0.548,0.2869,0.3183
4125,2025-12,0.0008459827902929,0.0008459827902929,False,False,False,0,12136.64,0.3782,0.2878,0.2488
4126,2025-12,0.0020432892204614,0.0020432892204614,True,True,False,0,1948.1,0.628,0.1739,0.3088
4127,2025-12,0.0015204977018431,0.0015204977018431,False,False,False,0,9295.63,0.6714,0.3288,0.3472
